time, iteration, regSquaredError
2017-05-25 03:17:18,895,85140.0197534576
2017-05-25 03:18:00,896,85139.7790951959
2017-05-25 03:18:42,897,85139.5390168039
2017-05-25 03:19:24,898,85139.2995162333
2017-05-25 03:20:06,899,85139.0605914476
2017-05-25 03:20:48,900,85138.8222404113
2017-05-25 03:21:30,901,85138.5844611049
2017-05-25 03:22:12,902,85138.3472515113
2017-05-25 03:22:54,903,85138.1106096232
2017-05-25 03:23:36,904,85137.8745334443
2017-05-25 03:24:18,905,85137.639020977
2017-05-25 03:25:00,906,85137.4040702509
2017-05-25 03:25:42,907,85137.1696792841
2017-05-25 03:26:24,908,85136.9358461117
2017-05-25 03:27:07,909,85136.7025687766
2017-05-25 03:27:49,910,85136.4698453231
2017-05-25 03:28:31,911,85136.2376738144
2017-05-25 03:29:13,912,85136.0060523133
2017-05-25 03:29:55,913,85135.7749788942
2017-05-25 03:30:37,914,85135.5444516373
2017-05-25 03:31:19,915,85135.3144686328
2017-05-25 03:32:01,916,85135.0850279742
2017-05-25 03:32:43,917,85134.8561277679
2017-05-25 03:33:25,918,85134.6277661248
2017-05-25 03:34:07,919,85134.3999411641
2017-05-25 03:34:49,920,85134.1726510118
2017-05-25 03:35:31,921,85133.9458938039
2017-05-25 03:36:13,922,85133.7196676839
2017-05-25 03:36:55,923,85133.4939707977
2017-05-25 03:37:37,924,85133.2688013073
2017-05-25 03:38:19,925,85133.0441573709
2017-05-25 03:39:01,926,85132.8200371634
2017-05-25 03:39:44,927,85132.5964388596
2017-05-25 03:40:26,928,85132.3733606563
2017-05-25 03:41:08,929,85132.1508007365
2017-05-25 03:41:50,930,85131.9287573049
2017-05-25 03:42:32,931,85131.7072285694
2017-05-25 03:43:14,932,85131.4862127467
2017-05-25 03:43:56,933,85131.2657080544
2017-05-25 03:44:38,934,85131.0457127295
2017-05-25 03:45:20,935,85130.8262250061
2017-05-25 03:46:03,936,85130.6072431219
2017-05-25 03:46:45,937,85130.3887653329
2017-05-25 03:47:27,938,85130.1707898956
2017-05-25 03:48:09,939,85129.9533150771
2017-05-25 03:48:51,940,85129.7363391433
2017-05-25 03:49:33,941,85129.5198603811
2017-05-25 03:50:15,942,85129.3038770648
2017-05-25 03:50:57,943,85129.0883874917
2017-05-25 03:51:39,944,85128.8733899632
2017-05-25 03:52:22,945,85128.6588827825
2017-05-25 03:53:03,946,85128.4448642627
2017-05-25 03:53:46,947,85128.2313327208
2017-05-25 03:54:28,948,85128.0182864875
2017-05-25 03:55:10,949,85127.805723888
2017-05-25 03:55:52,950,85127.5936432694
2017-05-25 03:56:34,951,85127.3820429711
2017-05-25 03:57:16,952,85127.1709213469
2017-05-25 03:57:58,953,85126.9602767564
2017-05-25 03:58:40,954,85126.750107567
2017-05-25 03:59:22,955,85126.5404121488
2017-05-25 04:00:04,956,85126.3311888751
2017-05-25 04:00:46,957,85126.1224361354
2017-05-25 04:01:29,958,85125.9141523212
2017-05-25 04:02:11,959,85125.7063358306
2017-05-25 04:02:53,960,85125.4989850644
2017-05-25 04:03:35,961,85125.2920984328
2017-05-25 04:04:17,962,85125.0856743545
2017-05-25 04:04:59,963,85124.8797112507
2017-05-25 04:05:41,964,85124.6742075454
2017-05-25 04:06:23,965,85124.469161687
